chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
1.3925,0.1393,100.000000,10.216981,3.055798e-03,29.9090,0,,1.052443e+00,1.437759e+00,1.534287e+00,1.499922e+00,1.458135e+00,1.408894e+00,5.584621e-01,5.126717e-01,1.345356e-01,1.174406e-01,1.032373e-01,8.610767e-03
1.3939,0.1394,86.851137,9.151275,2.231750e-03,21.1807,0,,1.268189e+00,1.554224e+00,1.695432e+00,1.698394e+00,1.669221e+00,1.628650e+00,6.165276e-01,5.585652e-01,1.199927e-01,1.029654e-01,8.914600e-02,6.600276e-03
1.3940,0.1394,86.851137,9.151275,2.951727e-03,28.0137,0,,1.468651e+00,1.938402e+00,2.097171e+00,2.075307e+00,2.027597e+00,1.967451e+00,7.775428e-01,7.128404e-01,1.836376e-01,1.600220e-01,1.404026e-01,1.155023e-02
1.3989,0.1399,100.000000,8.196729,2.212070e-03,26.9872,0,,1.528936e+00,2.199196e+00,2.178473e+00,2.021426e+00,1.929469e+00,1.838209e+00,6.675599e-01,6.050024e-01,1.287039e-01,1.103064e-01,9.539928e-02,6.972990e-03
1.3995,0.1399,100.000000,8.196729,2.200333e-03,26.8440,0,,1.524357e+00,2.190541e+00,2.170615e+00,2.014716e+00,1.923280e+00,1.832476e+00,6.643667e-01,6.019777e-01,1.276106e-01,1.093408e-01,9.454326e-02,6.900150e-03
1.4009,0.1401,86.851137,9.151275,2.224011e-03,21.1072,0,,1.265796e+00,1.549836e+00,1.690741e+00,1.693910e+00,1.664920e+00,1.624550e+00,6.146830e-01,5.568051e-01,1.193276e-01,1.023771e-01,8.862383e-02,6.555178e-03
1.4016,0.1402,100.000000,8.196729,2.181261e-03,26.6114,0,,1.516890e+00,2.176420e+00,2.157778e+00,2.003741e+00,1.913155e+00,1.823092e+00,6.591676e-01,5.970528e-01,1.258374e-01,1.077757e-01,9.315645e-02,6.782577e-03
1.4017,0.1402,100.000000,8.196729,2.180378e-03,26.6006,0,,1.516544e+00,2.175764e+00,2.157181e+00,2.003231e+00,1.912684e+00,1.822655e+00,6.589265e-01,5.968245e-01,1.257554e-01,1.077033e-01,9.309235e-02,6.777156e-03
1.4025,0.1403,86.851137,10.216981,2.856494e-03,24.2821,0,,1.116722e+00,1.319043e+00,1.481668e+00,1.521894e+00,1.510610e+00,1.486090e+00,6.051815e-01,5.536094e-01,1.401225e-01,1.218902e-01,1.068124e-01,8.688224e-03
1.4051,0.1405,100.000000,8.196729,2.161919e-03,26.3754,0,,1.509283e+00,2.162022e+00,2.144670e+00,1.992520e+00,1.902797e+00,1.813489e+00,6.538813e-01,5.920453e-01,1.240436e-01,1.061933e-01,9.175530e-02,6.664331e-03
1.4069,0.1407,100.000000,9.151275,2.378237e-03,25.9880,0,,1.203701e+00,1.673529e+00,1.728934e+00,1.652409e+00,1.593789e+00,1.530706e+00,5.677761e-01,5.161889e-01,1.156156e-01,9.950275e-02,8.632990e-02,6.479477e-03
1.4076,0.1408,100.000000,8.196729,2.289396e-03,27.9306,0,,1.558792e+00,2.255529e+00,2.229436e+00,2.064815e+00,1.969439e+00,1.875214e+00,6.884794e-01,6.248178e-01,1.359898e-01,1.167645e-01,1.011439e-01,7.467845e-03
1.4092,0.1409,100.000000,8.196729,2.295999e-03,28.0112,0,,1.561318e+00,2.260285e+00,2.233724e+00,2.068455e+00,1.972789e+00,1.878314e+00,6.902566e-01,6.265011e-01,1.366251e-01,1.173314e-01,1.016516e-01,7.527625e-03
1.4094,0.1409,100.000000,8.196729,2.297039e-03,28.0238,0,,1.561715e+00,2.261033e+00,2.234399e+00,2.069027e+00,1.973316e+00,1.878801e+00,6.905364e-01,6.267661e-01,1.367230e-01,1.174182e-01,1.017287e-01,7.534347e-03
1.4109,0.1411,100.000000,8.196729,2.302442e-03,28.0898,0,,1.563778e+00,2.264918e+00,2.237899e+00,2.071998e+00,1.976049e+00,1.881329e+00,6.919895e-01,6.281425e-01,1.372318e-01,1.178691e-01,1.021298e-01,7.569327e-03
1.4138,0.1414,100.000000,8.196729,2.312619e-03,28.2139,0,,1.567658e+00,2.272219e+00,2.244475e+00,2.077574e+00,1.981179e+00,1.886074e+00,6.947240e-01,6.307325e-01,1.381908e-01,1.187194e-01,1.028861e-01,7.635422e-03
1.4149,0.1415,86.851137,9.151275,2.982750e-03,28.3081,0,,1.476452e+00,1.953951e+00,2.113075e+00,2.089942e+00,2.041384e+00,1.980375e+00,7.841507e-01,7.191882e-01,1.864093e-01,1.625339e-01,1.426819e-01,1.178855e-02
1.4194,0.1419,86.851137,9.151275,2.989107e-03,28.3684,0,,1.478044e+00,1.957128e+00,2.116321e+00,2.092926e+00,2.044194e+00,1.983007e+00,7.855024e-01,7.204867e-01,1.869773e-01,1.630489e-01,1.431494e-01,1.183766e-02
1.4197,0.1420,86.851137,10.216981,3.817726e-03,32.4532,0,,1.293109e+00,1.647272e+00,1.838221e+00,1.864181e+00,1.838328e+00,1.797178e+00,7.573457e-01,7.007918e-01,2.085143e-01,1.844364e-01,1.640942e-01,1.543401e-02
1.4207,0.1421,86.851137,9.151275,2.203663e-03,20.9141,0,,1.259475e+00,1.538273e+00,1.678367e+00,1.682072e+00,1.653561e+00,1.613720e+00,6.098173e-01,5.521635e-01,1.175717e-01,1.008221e-01,8.721195e-02,6.420365e-03
1.4209,0.1421,100.000000,8.196729,2.111521e-03,25.7605,0,,1.489292e+00,2.124146e+00,2.110087e+00,1.962842e+00,1.875376e+00,1.788052e+00,6.400353e-01,5.789338e-01,1.193766e-01,1.020783e-01,8.811219e-02,6.345727e-03
1.4217,0.1422,86.851137,10.216981,2.821797e-03,23.9872,0,,1.109571e+00,1.306429e+00,1.467626e+00,1.508149e+00,1.497325e+00,1.473365e+00,5.993828e-01,5.480242e-01,1.376399e-01,1.196317e-01,1.047638e-01,8.476114e-03
1.4238,0.1424,100.000000,8.196729,2.104666e-03,25.6769,0,,1.486553e+00,2.118953e+00,2.105334e+00,1.958755e+00,1.871597e+00,1.784544e+00,6.381445e-01,5.771429e-01,1.187464e-01,1.015238e-01,8.762219e-02,6.305079e-03
1.4254,0.1425,86.851137,9.151275,2.198977e-03,20.8696,0,,1.258013e+00,1.535604e+00,1.675508e+00,1.679336e+00,1.650935e+00,1.611215e+00,6.086933e-01,5.510915e-01,1.171702e-01,1.004674e-01,8.689751e-02,6.393438e-03
1.4367,0.1437,86.851137,8.196729,2.001292e-03,21.2053,0,,1.553186e+00,2.025072e+00,2.133100e+00,2.074896e+00,2.015833e+00,1.947962e+00,6.989401e-01,6.304683e-01,1.254957e-01,1.070820e-01,9.227531e-02,6.588415e-03
1.4378,0.1438,75.431201,9.151275,2.325123e-03,19.1653,0,,1.417449e+00,1.543884e+00,1.741807e+00,1.816087e+00,1.816298e+00,1.799558e+00,7.350559e-01,6.662527e-01,1.469604e-01,1.264170e-01,1.096943e-01,8.273796e-03
1.4378,0.1438,75.431201,9.151275,2.322820e-03,19.1463,0,,1.416662e+00,1.542655e+00,1.740370e+00,1.814624e+00,1.814859e+00,1.798158e+00,7.344412e-01,6.656665e-01,1.467307e-01,1.262132e-01,1.095127e-01,8.257649e-03
1.4379,0.1438,75.431201,9.151275,2.320693e-03,19.1288,0,,1.415935e+00,1.541519e+00,1.739042e+00,1.813272e+00,1.813530e+00,1.796864e+00,7.338729e-01,6.651247e-01,1.465186e-01,1.260249e-01,1.093450e-01,8.242746e-03
1.4380,0.1438,75.431201,9.151275,2.318415e-03,19.1100,0,,1.415155e+00,1.540303e+00,1.737619e+00,1.811824e+00,1.812106e+00,1.795478e+00,7.332642e-01,6.645443e-01,1.462916e-01,1.258233e-01,1.091655e-01,8.226805e-03
1.4381,0.1438,75.431201,9.151275,2.359231e-03,19.4464,0,,1.429042e+00,1.562045e+00,1.763024e+00,1.837666e+00,1.837506e+00,1.820191e+00,7.441165e-01,6.748961e-01,1.503677e-01,1.294442e-01,1.123921e-01,8.514727e-03
1.4383,0.1438,75.431201,9.151275,2.314422e-03,19.0771,0,,1.413787e+00,1.538170e+00,1.735124e+00,1.809282e+00,1.809607e+00,1.793045e+00,7.321960e-01,6.635258e-01,1.458936e-01,1.254701e-01,1.088510e-01,8.198889e-03
1.4383,0.1438,75.431201,9.151275,2.362094e-03,19.4700,0,,1.430010e+00,1.563566e+00,1.764799e+00,1.839470e+00,1.839278e+00,1.821914e+00,7.448732e-01,6.756183e-01,1.506542e-01,1.296988e-01,1.126191e-01,8.535099e-03
1.4386,0.1439,100.000000,11.406795,4.626596e-03,40.5600,0,,9.959074e-01,1.370699e+00,1.497948e+00,1.486656e+00,1.451725e+00,1.406766e+00,6.147186e-01,5.720710e-01,1.844241e-01,1.647556e-01,1.479809e-01,1.563667e-02
1.4394,0.1439,75.431201,9.151275,2.300068e-03,18.9588,0,,1.408856e+00,1.530493e+00,1.726139e+00,1.800128e+00,1.800603e+00,1.784279e+00,7.283463e-01,6.598563e-01,1.444555e-01,1.241917e-01,1.076836e-01,8.076755e-03
1.4402,0.1440,100.000000,8.196729,2.071359e-03,25.2706,0,,1.473180e+00,2.093581e+00,2.082075e+00,1.938724e+00,1.853066e+00,1.767336e+00,6.289301e-01,5.684152e-01,1.156935e-01,9.883955e-02,8.525197e-02,6.109384e-03
1.4412,0.1441,86.851137,9.151275,3.019426e-03,28.6562,0,,1.485599e+00,1.972234e+00,2.131741e+00,2.107091e+00,2.057528e+00,1.995495e+00,7.919390e-01,7.266705e-01,1.896864e-01,1.655064e-01,1.453814e-01,1.207321e-02
1.4413,0.1441,100.000000,9.151275,2.343316e-03,25.6064,0,,1.194233e+00,1.654615e+00,1.710686e+00,1.636217e+00,1.578695e+00,1.516642e+00,5.605257e-01,5.092813e-01,1.129668e-01,9.714890e-02,8.423293e-02,6.293372e-03
1.4453,0.1445,75.431201,9.151275,2.260930e-03,18.6362,0,,1.395297e+00,1.509488e+00,1.701522e+00,1.775014e+00,1.775888e+00,1.760203e+00,7.177709e-01,6.497823e-01,1.405696e-01,1.207473e-01,1.046210e-01,7.807912e-03
1.4466,0.1447,86.851137,10.216981,2.780359e-03,23.6349,0,,1.100946e+00,1.291289e+00,1.450739e+00,1.491590e+00,1.481309e+00,1.458012e+00,5.924158e-01,5.413172e-01,1.346828e-01,1.169643e-01,1.023531e-01,8.234047e-03
1.4467,0.1447,100.000000,8.196729,2.060080e-03,25.1329,0,,1.468626e+00,2.084936e+00,2.074134e+00,1.931875e+00,1.846725e+00,1.761446e+00,6.257989e-01,5.654495e-01,1.146632e-01,9.793444e-02,8.445334e-02,6.043788e-03
1.4476,0.1448,75.431201,9.151275,2.426215e-03,19.9986,0,,1.451464e+00,1.597482e+00,1.804315e+00,1.879561e+00,1.878634e+00,1.860163e+00,7.616740e-01,6.916644e-01,1.570884e-01,1.354257e-01,1.177314e-01,8.997472e-03
1.4478,0.1448,75.431201,9.151275,2.249613e-03,18.5429,0,,1.391345e+00,1.503394e+00,1.694372e+00,1.767711e+00,1.768697e+00,1.753193e+00,7.146911e-01,6.468502e-01,1.394490e-01,1.197550e-01,1.037394e-01,7.730989e-03
1.4479,0.1448,100.000000,8.196729,2.398415e-03,29.2606,0,,1.600026e+00,2.332993e+00,2.299005e+00,2.123672e+00,2.023539e+00,1.925229e+00,7.176555e-01,6.524505e-01,1.463535e-01,1.259812e-01,1.093667e-01,8.209688e-03
1.4479,0.1448,75.431201,9.151275,2.427849e-03,20.0120,0,,1.452005e+00,1.598343e+00,1.805316e+00,1.880575e+00,1.879628e+00,1.861129e+00,7.620985e-01,6.920701e-01,1.572783e-01,1.356023e-01,1.178749e-01,9.017392e-03
1.4487,0.1449,100.000000,11.406795,4.433821e-03,38.8700,0,,9.763862e-01,1.330006e+00,1.456796e+00,1.449466e+00,1.417131e+00,1.374780e+00,5.947883e-01,5.529250e-01,1.752421e-01,1.562251e-01,1.400333e-01,1.439404e-02
1.4495,0.1449,75.431201,9.151275,2.434336e-03,20.0655,0,,1.454152e+00,1.601758e+00,1.809287e+00,1.884597e+00,1.883574e+00,1.864960e+00,7.637822e-01,6.936794e-01,1.579313e-01,1.361842e-01,1.183950e-01,9.064889e-03
1.4501,0.1450,75.431201,9.151275,2.436727e-03,20.0852,0,,1.454942e+00,1.603017e+00,1.810750e+00,1.886078e+00,1.885026e+00,1.866371e+00,7.644021e-01,6.942721e-01,1.581721e-01,1.363989e-01,1.185868e-01,9.082428e-03
1.4518,0.1452,75.431201,9.151275,2.443001e-03,20.1369,0,,1.457012e+00,1.606316e+00,1.814585e+00,1.889960e+00,1.888833e+00,1.870067e+00,7.660268e-01,6.958253e-01,1.588039e-01,1.369623e-01,1.190903e-01,9.128516e-03
1.4540,0.1454,75.431201,9.151275,2.226036e-03,18.3485,0,,1.383066e+00,1.490671e+00,1.679428e+00,1.752433e+00,1.753647e+00,1.738519e+00,7.082420e-01,6.407132e-01,1.371189e-01,1.176929e-01,1.019085e-01,7.571899e-03
1.4545,0.1455,75.431201,9.151275,2.224031e-03,18.3320,0,,1.382359e+00,1.489587e+00,1.678154e+00,1.751130e+00,1.752363e+00,1.737266e+00,7.076914e-01,6.401895e-01,1.369210e-01,1.175179e-01,1.017531e-01,7.558440e-03
1.4549,0.1455,86.851137,8.196729,2.112475e-03,22.3834,0,,1.599800e+00,2.115483e+00,2.224067e+00,2.158381e+00,2.094737e+00,2.022317e+00,7.336866e-01,6.635091e-01,1.371897e-01,1.173661e-01,1.013608e-01,7.350747e-03
1.4555,0.1456,100.000000,8.196729,2.413167e-03,29.4406,0,,1.605532e+00,2.343304e+00,2.308221e+00,2.131437e+00,2.030666e+00,1.931812e+00,7.215772e-01,6.561644e-01,1.477563e-01,1.272294e-01,1.104806e-01,8.309401e-03
1.4578,0.1458,100.000000,10.216981,2.946723e-03,28.8414,0,,1.033328e+00,1.398921e+00,1.495465e+00,1.464821e+00,1.425296e+00,1.378282e+00,5.421148e-01,4.969969e-01,1.277243e-01,1.112710e-01,9.763161e-02,8.003485e-03
1.4608,0.1461,75.431201,9.151275,2.204658e-03,18.1723,0,,1.375505e+00,1.479100e+00,1.665823e+00,1.738509e+00,1.739924e+00,1.725131e+00,7.023560e-01,6.351151e-01,1.350118e-01,1.158297e-01,1.002553e-01,7.429021e-03
1.4612,0.1461,100.000000,8.196729,2.423623e-03,29.5682,0,,1.609425e+00,2.350588e+00,2.314725e+00,2.136913e+00,2.035691e+00,1.936453e+00,7.243532e-01,6.587931e-01,1.487516e-01,1.281154e-01,1.112715e-01,8.380422e-03
1.4616,0.1462,75.431201,9.151275,2.202495e-03,18.1545,0,,1.374737e+00,1.477927e+00,1.664443e+00,1.737096e+00,1.738531e+00,1.723772e+00,7.017582e-01,6.345468e-01,1.347988e-01,1.156415e-01,1.000884e-01,7.414634e-03
1.4616,0.1462,75.431201,9.151275,2.474574e-03,20.3972,0,,1.467375e+00,1.622880e+00,1.833819e+00,1.909414e+00,1.907904e+00,1.888576e+00,7.741651e-01,7.036089e-01,1.619883e-01,1.398032e-01,1.216311e-01,9.362153e-03
1.4627,0.1463,86.851137,10.216981,2.755649e-03,23.4248,0,,1.095757e+00,1.282221e+00,1.440607e+00,1.481641e+00,1.471680e+00,1.448774e+00,5.882384e-01,5.372977e-01,1.329207e-01,1.153764e-01,1.009193e-01,8.091259e-03
1.4632,0.1463,86.851137,9.151275,2.163394e-03,20.5319,0,,1.246842e+00,1.515270e+00,1.653700e+00,1.658434e+00,1.630862e+00,1.592061e+00,6.001178e-01,5.429158e-01,1.141300e-01,9.778313e-02,8.451953e-02,6.190758e-03
1.4661,0.1466,100.000000,8.196729,2.432159e-03,29.6723,0,,1.612596e+00,2.356520e+00,2.320018e+00,2.141366e+00,2.039776e+00,1.940225e+00,7.266172e-01,6.609370e-01,1.495646e-01,1.288394e-01,1.119181e-01,8.438614e-03
1.4676,0.1468,86.851137,9.151275,3.054204e-03,28.9862,0,,1.494199e+00,1.989471e+00,2.149306e+00,2.123202e+00,2.072682e+00,2.009679e+00,7.993012e-01,7.337439e-01,1.927939e-01,1.683277e-01,1.479457e-01,1.234603e-02
1.4680,0.1468,75.431201,9.151275,2.185843e-03,18.0172,0,,1.368808e+00,1.468890e+00,1.653805e+00,1.726197e+00,1.727784e+00,1.713283e+00,6.971446e-01,6.301611e-01,1.331618e-01,1.141951e-01,9.880591e-02,7.304353e-03
1.4703,0.1470,100.000000,9.151275,2.316098e-03,25.3090,0,,1.186791e+00,1.639770e+00,1.696333e+00,1.623457e+00,1.566790e+00,1.505541e+00,5.548502e-01,5.038773e-01,1.109081e-01,9.532144e-02,8.260650e-02,6.150114e-03
1.4725,0.1473,100.000000,9.151275,3.458894e-03,37.7969,0,,1.462006e+00,2.194725e+00,2.215241e+00,2.070754e+00,1.978867e+00,1.886015e+00,7.802303e-01,7.183648e-01,1.995134e-01,1.753973e-01,1.551369e-01,1.370830e-02
1.4727,0.1473,86.851137,9.151275,2.155034e-03,20.4526,0,,1.244198e+00,1.510474e+00,1.648549e+00,1.653491e+00,1.626112e+00,1.587526e+00,5.980920e-01,5.409852e-01,1.134176e-01,9.715472e-02,8.396323e-02,6.143590e-03
1.4736,0.1474,100.000000,11.406795,4.241046e-03,37.1800,0,,9.562117e-01,1.288339e+00,1.414374e+00,1.410877e+00,1.381117e+00,1.341384e+00,5.745981e-01,5.334914e-01,1.659898e-01,1.476445e-01,1.320499e-01,1.321867e-02
1.4743,0.1474,75.431201,9.151275,2.172286e-03,17.9055,0,,1.363956e+00,1.461517e+00,1.645121e+00,1.717292e+00,1.719001e+00,1.704708e+00,6.933713e-01,6.265757e-01,1.318041e-01,1.129891e-01,9.775198e-02,7.208361e-03
1.4771,0.1477,86.851137,8.196729,1.890109e-03,20.0273,0,,1.504791e+00,1.932439e+00,2.039105e+00,1.987994e+00,1.933426e+00,1.870072e+00,6.632621e-01,5.966011e-01,1.140602e-01,9.707723e-02,8.347685e-02,5.878306e-03
1.4791,0.1479,75.431201,9.151275,2.162629e-03,17.8259,0,,1.360487e+00,1.456257e+00,1.638922e+00,1.710932e+00,1.712725e+00,1.698580e+00,6.906739e-01,6.240133e-01,1.308581e-01,1.121542e-01,9.701223e-02,7.145200e-03
1.4811,0.1481,100.000000,8.196729,2.010973e-03,24.5338,0,,1.448640e+00,2.046975e+00,2.039181e+00,1.901658e+00,1.818729e+00,1.735422e+00,6.120985e-01,5.524747e-01,1.101556e-01,9.396815e-02,8.094714e-02,5.757493e-03
1.4824,0.1482,86.851137,9.151275,2.146710e-03,20.3736,0,,1.241558e+00,1.505693e+00,1.643411e+00,1.648558e+00,1.621371e+00,1.582999e+00,5.960710e-01,5.390595e-01,1.127093e-01,9.653001e-02,8.341035e-02,6.096805e-03
1.4827,0.1483,100.000000,8.196729,2.008999e-03,24.5098,0,,1.447831e+00,2.045439e+00,2.037763e+00,1.900430e+00,1.817590e+00,1.734363e+00,6.115456e-01,5.519511e-01,1.099771e-01,9.381167e-02,8.080934e-02,5.746321e-03
1.4840,0.1484,100.000000,10.216981,2.910284e-03,28.4848,0,,1.026831e+00,1.385784e+00,1.482282e+00,1.452858e+00,1.414085e+00,1.367816e+00,5.366198e-01,4.917282e-01,1.254550e-01,1.092170e-01,9.576945e-02,7.811191e-03
1.4874,0.1487,86.851137,10.216981,2.720471e-03,23.1258,0,,1.088311e+00,1.269263e+00,1.426103e+00,1.467379e+00,1.457867e+00,1.435517e+00,5.822610e-01,5.315486e-01,1.304140e-01,1.131196e-01,9.888333e-02,7.890007e-03
1.4914,0.1491,86.851137,9.151275,2.139133e-03,20.3017,0,,1.239149e+00,1.501334e+00,1.638724e+00,1.644056e+00,1.617043e+00,1.578865e+00,5.942274e-01,5.373031e-01,1.120650e-01,9.596204e-02,8.290783e-02,6.054360e-03
1.4925,0.1492,75.431201,10.216981,2.949016e-03,21.7724,0,,1.242490e+00,1.295918e+00,1.491198e+00,1.593749e+00,1.611364e+00,1.611910e+00,7.145134e-01,6.531285e-01,1.683384e-01,1.467247e-01,1.288037e-01,1.067248e-02
1.4926,0.1493,75.431201,10.216981,2.984992e-03,22.0380,0,,1.250723e+00,1.307930e+00,1.505894e+00,1.609132e+00,1.626638e+00,1.626891e+00,7.211244e-01,6.594924e-01,1.712954e-01,1.494192e-01,1.312422e-01,1.095483e-02
1.4928,0.1493,86.851137,9.151275,3.085896e-03,29.2870,0,,1.501973e+00,2.005095e+00,2.165200e+00,2.137757e+00,2.086362e+00,2.022475e+00,8.059916e-01,7.401722e-01,1.956326e-01,1.709096e-01,1.503222e-01,1.262405e-02
1.4932,0.1493,75.431201,10.216981,2.932027e-03,21.6469,0,,1.238577e+00,1.290229e+00,1.484232e+00,1.586450e+00,1.604114e+00,1.604796e+00,7.113742e-01,6.501083e-01,1.669440e-01,1.454613e-01,1.276574e-01,1.055263e-02
1.4934,0.1493,75.431201,10.216981,3.003621e-03,22.1755,0,,1.254958e+00,1.314134e+00,1.513475e+00,1.617059e+00,1.634505e+00,1.634603e+00,7.245288e-01,6.627714e-01,1.728245e-01,1.508068e-01,1.325029e-01,1.108876e-02
1.4938,0.1494,75.431201,9.151275,2.137133e-03,17.6157,0,,1.351276e+00,1.442339e+00,1.622503e+00,1.694072e+00,1.696084e+00,1.682323e+00,6.835144e-01,6.172154e-01,1.283666e-01,1.099568e-01,9.506632e-02,6.979737e-03
1.4950,0.1495,86.851137,11.406795,4.184429e-03,31.8602,0,,1.049225e+00,1.224171e+00,1.410972e+00,1.478669e+00,1.478985e+00,1.463967e+00,6.443308e-01,5.977579e-01,1.871844e-01,1.664384e-01,1.488124e-01,1.482409e-02
1.4952,0.1495,86.851137,11.406795,4.179357e-03,31.8216,0,,1.048598e+00,1.223069e+00,1.409720e+00,1.477432e+00,1.477788e+00,1.462822e+00,6.437607e-01,5.972002e-01,1.869045e-01,1.661788e-01,1.485713e-01,1.478978e-02
1.4955,0.1496,86.851137,11.406795,4.170507e-03,31.7542,0,,1.047503e+00,1.221146e+00,1.407533e+00,1.475271e+00,1.475696e+00,1.460820e+00,6.427654e-01,5.962266e-01,1.864157e-01,1.657257e-01,1.481503e-01,1.472999e-02
1.4957,0.1496,75.431201,9.151275,2.550257e-03,21.0210,0,,1.491831e+00,1.662319e+00,1.879486e+00,1.955487e+00,1.953018e+00,1.932314e+00,7.934235e-01,7.220483e-01,1.696554e-01,1.466587e-01,1.278009e-01,9.959230e-03
1.4961,0.1496,86.851137,11.406795,4.351833e-03,33.1348,0,,1.069591e+00,1.260232e+00,1.451832e+00,1.518935e+00,1.517904e+00,1.501160e+00,6.630619e-01,6.160845e-01,1.963972e-01,1.749920e-01,1.567699e-01,1.601327e-02
1.4971,0.1497,75.431201,9.151275,2.552762e-03,21.0416,0,,1.492631e+00,1.663619e+00,1.880987e+00,1.956998e+00,1.954497e+00,1.933747e+00,7.940552e-01,7.226537e-01,1.699095e-01,1.468862e-01,1.280049e-01,9.978469e-03
1.4973,0.1497,75.431201,10.216981,3.053027e-03,22.5403,0,,1.266098e+00,1.330531e+00,1.533488e+00,1.637956e+00,1.655233e+00,1.654912e+00,7.334974e-01,6.714159e-01,1.768796e-01,1.544900e-01,1.358521e-01,1.144758e-02
1.4983,0.1498,86.851137,11.406795,4.393650e-03,33.4532,0,,1.074584e+00,1.269153e+00,1.461898e+00,1.528825e+00,1.527449e+00,1.510268e+00,6.677152e-01,6.206380e-01,1.986868e-01,1.771185e-01,1.587495e-01,1.630735e-02
1.4987,0.1499,75.431201,9.151275,2.555631e-03,21.0653,0,,1.493547e+00,1.665106e+00,1.882705e+00,1.958728e+00,1.956189e+00,1.935386e+00,7.947780e-01,7.233464e-01,1.702005e-01,1.471466e-01,1.282386e-01,1.000052e-02
1.4987,0.1499,86.851137,11.406795,4.114856e-03,31.3304,0,,1.040577e+00,1.209016e+00,1.393721e+00,1.461609e+00,1.462468e+00,1.448156e+00,6.364948e-01,5.900935e-01,1.833381e-01,1.628733e-01,1.455016e-01,1.435641e-02
1.4988,0.1499,75.431201,9.151275,2.129252e-03,17.5508,0,,1.348414e+00,1.438027e+00,1.617413e+00,1.688841e+00,1.690919e+00,1.677275e+00,6.812900e-01,6.151043e-01,1.275983e-01,1.092796e-01,9.446693e-02,6.928971e-03
1.4992,0.1499,86.851137,10.216981,3.983714e-03,33.8642,0,,1.320064e+00,1.700095e+00,1.894124e+00,1.916705e+00,1.888083e+00,1.843921e+00,7.825411e-01,7.251982e-01,2.201370e-01,1.951647e-01,1.740191e-01,1.678003e-02
1.4992,0.1499,75.431201,10.216981,2.873437e-03,21.2144,0,,1.224955e+00,1.270537e+00,1.460083e+00,1.561109e+00,1.578924e+00,1.580062e+00,7.004609e-01,6.396175e-01,1.621360e-01,1.411103e-01,1.237137e-01,1.014416e-02
1.5001,0.1500,75.431201,10.216981,3.077234e-03,22.7190,0,,1.271509e+00,1.338535e+00,1.543243e+00,1.648128e+00,1.665316e+00,1.664786e+00,7.378607e-01,6.756247e-01,1.788660e-01,1.562960e-01,1.374959e-01,1.162532e-02
1.5031,0.1503,75.431201,9.151275,2.122938e-03,17.4987,0,,1.346115e+00,1.434569e+00,1.613330e+00,1.684643e+00,1.686773e+00,1.673223e+00,6.795041e-01,6.134096e-01,1.269834e-01,1.087377e-01,9.398747e-02,6.888429e-03
1.5040,0.1504,75.431201,10.216981,3.104499e-03,22.9203,0,,1.277565e+00,1.347527e+00,1.554192e+00,1.659533e+00,1.676616e+00,1.675847e+00,7.427515e-01,6.803448e-01,1.811028e-01,1.583310e-01,1.393493e-01,1.182701e-02
1.5041,0.1504,75.431201,10.216981,2.845535e-03,21.0084,0,,1.218397e+00,1.261117e+00,1.448514e+00,1.548947e+00,1.566825e+00,1.568175e+00,6.952143e-01,6.345786e-01,1.598473e-01,1.390417e-01,1.218409e-01,9.952278e-03
1.5072,0.1507,100.000000,9.151275,2.283981e-03,24.9581,0,,1.177937e+00,1.622137e+00,1.679248e+00,1.608238e+00,1.552579e+00,1.492282e+00,5.481242e-01,4.974737e-01,1.084562e-01,9.313907e-02,8.068267e-02,5.978231e-03
1.5078,0.1508,75.431201,10.216981,2.827887e-03,20.8781,0,,1.214225e+00,1.255145e+00,1.441173e+00,1.541223e+00,1.559138e+00,1.560618e+00,6.918786e-01,6.313767e-01,1.583876e-01,1.377285e-01,1.206346e-01,9.823592e-03
1.5080,0.1508,75.431201,9.151275,2.571580e-03,21.1968,0,,1.498626e+00,1.673364e+00,1.892242e+00,1.968327e+00,1.965578e+00,1.944479e+00,7.987888e-01,7.271906e-01,1.718194e-01,1.485961e-01,1.295395e-01,1.012355e-02
1.5094,0.1509,75.431201,10.216981,2.820798e-03,20.8257,0,,1.212544e+00,1.252743e+00,1.438219e+00,1.538113e+00,1.556043e+00,1.557575e+00,6.905350e-01,6.300873e-01,1.578065e-01,1.372038e-01,1.201601e-01,9.775432e-03
1.5098,0.1510,86.851137,11.406795,4.005217e-03,30.4957,0,,1.026722e+00,1.184931e+00,1.366203e+00,1.434324e+00,1.436018e+00,1.422802e+00,6.240786e-01,5.779542e-01,1.772489e-01,1.572363e-01,1.402716e-01,1.362431e-02
1.5105,0.1511,75.431201,10.216981,3.142097e-03,23.1979,0,,1.285855e+00,1.359888e+00,1.569223e+00,1.675172e+00,1.692103e+00,1.690998e+00,7.494563e-01,6.868199e-01,1.841973e-01,1.611442e-01,1.419307e-01,1.211723e-02
